arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"pd-1p3d-thresh16","4.0","777",0.5685039008367014,4346.934321850645,1000,87.27607499999999,108.51039999999999,121.94979999999998,149.42454,414460.54370499996,1065812.3905,1298582.3301999997,1534887.4331,54.25726033299021,68.043,68.695,69.889,0,0,1000,"OVERLOADED",1
"pd-2p2d-thresh16","0.3","42",0.21519550735323575,1650.9244119731277,1000,111.677694,138.2729,155.78464999999997,179.26022999999998,505888.66304,1260445.2645,1593107.6300499998,2161271.5247799996,65.99621343124304,85.561,86.475,90.398,0,0,1000,"OVERLOADED",1
"pd-2p2d-thresh16","0.3","123",0.20133877913845707,1603.1596262124062,1000,112.66202899999999,144.9218,154.897,181.5369,552146.521899,1447260.933,1804660.5792999999,2380234.51673,69.39812425664115,97.92,100.415,102.654,0,0,1000,"OVERLOADED",1
"pd-2p2d-thresh16","0.3","777",0.20934674950204643,1600.7217703150125,1000,111.173018,139.3444,149.04680000000002,178.07504,497457.874163,1280928.5623,1694017.7776499996,2314582.36955,65.11310862847225,88.331,90.258,92.115,0,0,1000,"OVERLOADED",1
"pd-2p2d-thresh16","0.6","42",0.23232194368533704,1763.696722942102,894,116.222078,165.0171,173.74704999999997,207.07740999999996,687796.468762,1751968.0822,2138121.7323999996,2682428.58197,84.4001802276215,109.701,110.587,119.11,0,36112,894,"OVERLOADED",1
"pd-2p2d-thresh16","0.6","123",0.21610048697259646,1723.6742522125237,906,115.945761,165.6606,172.28845,200.62014,783037.296909,2054799.8324000002,2427289.3222,2843424.7286,83.0338170695589,108.014,109.358,117.815,0,110026,906,"OVERLOADED",1
"pd-2p2d-thresh16","0.6","777",0.22443503668129605,1752.3530316193594,873,112.909911,163.18890000000002,169.164,201.8851,678448.307615,1843788.4387,2234123.8985499986,2731100.0282399994,84.35206734056483,109.563,110.518,116.86,0,30105,873,"OVERLOADED",1
"pd-2p2d-thresh16","1.0","42",0.23739473440393727,1799.5377045549083,854,111.964016,162.2927,172.75615,202.12049999999996,787038.583238,1959466.4371,2339594.79555,2821372.7689,85.85703143706237,108.033,110.015,112.104,0,55732,854,"OVERLOADED",1
"pd-2p2d-thresh16","1.0","123",0.22131915666014304,1751.7433858871775,881,115.799603,166.889,175.6737,211.03605,920610.6786740001,2310850.7512,2642448.0887999986,3085716.52829,85.85807248183977,109.169,110.41,119.089,0,141378,881,"OVERLOADED",1
"pd-2p2d-thresh16","1.0","777",0.22353498254353127,1744.8739384406742,841,111.11111,162.57999999999998,168.73384999999996,200.9563,809175.2951189999,2067478.1077000003,2527500.5681499997,2920239.37672,86.41371458140294,109.138,110.004,116.423,0,52969,841,"OVERLOADED",1
